INSTNM,SATVR75,SATWR75,SATMT75,mn_earn_wne_p10,CITY
Carolinas College of Health Sciences,560,,552,,Charlotte
LYNDON STATE COLLEGE,548,,552,,LYNDONVILLE
BARCLAY COLLEGE,660,,550,,HAVILAND
Hannibal-Lagrange College,650,,550,,Hannibal
O'More College of Design,650,680,550,,Franklin
Hannibal-Lagrange College,645,0,550,,Hannibal
Appalachian Bible College,630,,550,,Mount Hope
Cleveland Institute of Art,630,,550,,Cleveland
St Catherine University,620,,550,,Saint Paul
Kendall College,620,,550,43800,Chicago
Regent University,620,,550,PrivacySuppressed,Virginia Beach
CHATHAM COLLEGE,620,,550,,PITTSBURGH
Trinity Lutheran College,620,,550,30100,Issaquah
Dakota State University,620,,550,,Madison
Trinity Lutheran College,620,530,550,,Issaquah
Maine College of Art,620,580,550,28800,Portland
Naropa University,620,620,550,,Boulder
University of Montevallo,613,580,550,,Montevallo
ALASKA PACIFIC UNIVERSITY,610,,550,,ANCHORAGE
Hebrew Theological College,610,590,550,,Skokie
MARYMOUNT MANHATTAN COLLEGE,600,,550,,NEW YORK
WESTMINSTER COLLEGE,600,,550,,NEW WILMINGTON
PRESBYTERIAN HOSPITAL SCHOOL OF NURSING,600,,550,,CHARLOTTE
North Park University,600,,550,43900,Chicago
The Illinois Institute of Art,600,,550,,Chicago
HOLY CROSS COLLEGE,600,,550,,NOTRE DAME
Grace Bible College,600,,550,,Wyoming
Charleston Southern University,600,,550,,Charleston
WOODBURY UNIVERSITY,600,,550,,BURBANK
SUNY COLLEGE AT CORTLAND,600,,550,,CORTLAND
Millikin University,600,560,550,47400,Decatur
Hebrew Theological College,600,570,550,,Skokie
NORTHWEST CHRISTIAN COLLEGE,590,,550,,EUGENE
College of Notre Dame of Maryland,590,,550,,Baltimore
BAPTIST BIBLE COLLEGE AND SEMINARY,590,,550,,CLARKS SUMMIT
SUNY College at Cortland,590,,550,,Cortland
Mississippi University for Women,590,,550,,Columbus
CLEARWATER CHRISTIAN COLLEGE,590,,550,,CLEARWATER
Saint Mary-of-the-Woods College,590,,550,,Saint Mary-Of-The-Woods
COLUMBUS COLLEGE OF ART AND DESIGN,590,,550,,COLUMBUS
MARYMOUNT MANHATTAN COLLEGE,590,,550,,NEW YORK
WHEELOCK COLLEGE,590,,550,,BOSTON
Baptist Bible College and Seminary,590,,550,,Clarks Summit
Southwest Baptist University,590,,550,,Bolivar
The University of the Arts,590,580,550,35300,Philadelphia
Lesley University,590,580,550,,Cambridge
Hebrew Theological College,590,590,550,28600,Skokie
Cairn University-Langhorne,588,,550,,Langhorne
Curry College,585,,550,,Milton
The University of the Arts,580,,550,,Philadelphia
Toccoa Falls College,580,,550,34000,Toccoa Falls
University of Maine at Farmington,580,,550,,Farmington
IMMACULATA COLLEGE,580,,550,,IMMACULATA
PUGET SOUND CHRISTIAN COLLEGE,580,,550,,Mountlake Terrace
WASHINGTON BIBLE COLLEGE-CAPITAL BIBLE SEMINARY,580,,550,,LANHAM
BAPTIST BIBLE COLLEGE AND SEMINARY,580,,550,,CLARKS SUMMIT
LUBBOCK CHRISTIAN UNIVERSITY,580,,550,,LUBBOCK
University of Southern Mississippi,580,,550,,Hattiesburg
William Woods University,580,,550,,Fulton
Massachusetts College of Liberal Arts,580,,550,,North Adams
SUNY College at Cortland,580,,550,50200,Cortland
COLUMBUS COLLEGE OF ART AND DESIGN,580,,550,,COLUMBUS
Massachusetts College of Liberal Arts,580,,550,,North Adams
Southern Oregon University,580,,550,41000,Ashland
JOHNSON BIBLE COLLEGE,580,,550,,KNOXVILLE
Clearwater Christian College,580,,550,,Clearwater
MedCentral College of Nursing,580,,550,,Mansfield
BAPTIST BIBLE COLLEGE AND SEMINARY,580,,550,,CLARKS SUMMIT
UNIVERSITY OF MAINE AT FARMINGTON,580,,550,,FARMINGTON
EMMANUEL COLLEGE,580,,550,,BOSTON
PELLISSIPPI STATE TECHNICAL COMMUNITY COLLEGE,580,,550,,KNOXVILLE
Atlanta Christian College,580,,550,,East Point
COLUMBIA INTERNATIONAL UNIVERSITY,580,,550,,COLUMBIA
MOORE COLLEGE OF ART AND DESIGN,580,,550,,PHILADELPHIA
Point Park University,580,,550,,Pittsburgh
Boise Bible College,580,,550,26400,Boise
Alice Lloyd College,580,490,550,,Pippa Passes
Wilson College,580,500,550,,Chambersburg
Bryn Athyn College of the New Church,580,530,550,,Bryn Athyn
Ohio Valley University,580,540,550,35500,Vienna
University of New Hampshire at Manchester,580,540,550,52900,Manchester
Northwest Christian College,580,550,550,39300,Eugene
Columbus College of Art and Design,580,550,550,,Columbus
Gardner-Webb University,580,550,550,,Boiling Springs
Toccoa Falls College,580,550,550,32900,Toccoa Falls
Columbus College of Art and Design,580,560,550,37800,Columbus
Palm Beach Atlantic University-West Palm Beach,580,570,550,42600,West Palm Beach
Taylor University Fort Wayne,580,570,550,,Fort Wayne
Columbus College of Art and Design,580,570,550,35600,Columbus
Mary Baldwin College,580,570,550,42200,Staunton
San Francisco Art Institute,580,580,550,,San Francisco
The University of the Arts,580,580,550,35200,Philadelphia
Rosemont College,580,580,550,,Rosemont
Emory and Henry College,575,,550,44500,Emory
DALLAS BAPTIST UNIVERSITY,574,,550,,DALLAS
CHRISTIAN HERITAGE COLLEGE,570,,550,,EL CAJON
EAST TENNESSEE STATE UNIVERSITY,570,,550,,JOHNSON CITY
SIMPSON COLLEGE,570,,550,,REDDING
Howard Payne University,570,,550,40500,Brownwood
LANCASTER BIBLE COLLEGE,570,,550,,LANCASTER
Belmont Abbey College,570,,550,44300,Belmont
COLLEGE OF NOTRE DAME OF MARYLAND,570,,550,,BALTIMORE
REFORMED BIBLE COLLEGE,570,,550,,Grand Rapids
SUFFOLK UNIVERSITY,570,,550,,BOSTON
LINFIELD COLLEGE-PORTLAND CAMPUS,570,,550,,PORTLAND
Columbia College,570,,550,34400,Columbia
MASSACHUSETTS COLLEGE OF LIBERAL ARTS,570,,550,,NORTH ADAMS
CALIFORNIA BAPTIST UNIVERSITY,570,,550,,RIVERSIDE
Holy Cross College,570,,550,,Notre Dame
Massachusetts College of Liberal Arts,570,,550,42400,North Adams
Lancaster Bible College,570,,550,,Lancaster
Huntingdon College,570,,550,,Montgomery
College of Notre Dame of Maryland,570,,550,,Baltimore
Southern Oregon University,570,,550,,Ashland
SHENANDOAH UNIVERSITY,570,,550,,WINCHESTER
ADAMS STATE COLLEGE,570,,550,,ALAMOSA
PELLISSIPPI STATE TECHNICAL COMMUNITY COLLEGE,570,,550,,KNOXVILLE
CONCORDIA UNIVERSITY,570,,550,,PORTLAND
MARYWOOD UNIVERSITY,570,,550,,SCRANTON
Hastings College,570,,550,44500,Hastings
HOWARD PAYNE UNIVERSITY,570,,550,,BROWNWOOD
Emmanuel College,570,,550,,Franklin Springs
Notre Dame of Maryland University,570,,550,,Baltimore
The Art Institute of Atlanta,570,,550,,Atlanta
Valley Forge Christian College,570,,550,,Phoenixville
Shepherd University,570,,550,43300,Shepherdstown
College of Our Lady of the Elms,570,,550,,Chicopee
SHENANDOAH UNIVERSITY,570,,550,,WINCHESTER
POINT PARK COLLEGE,570,,550,,PITTSBURGH
Moore College of Art and Design,570,,550,,Philadelphia
Spelman College,570,,550,53200,Atlanta
ARMSTRONG ATLANTIC STATE UNIVERSITY,570,,550,,SAVANNAH
MARYWOOD UNIVERSITY,570,,550,,SCRANTON
CARLOW COLLEGE,570,,550,,PITTSBURGH
LIBERTY UNIVERSITY,570,,550,,LYNCHBURG
SUNY COLLEGE AT CORTLAND,570,,550,,CORTLAND
Motlow State Community College,570,,550,,Tullahoma
Southern Adventist University,570,,550,43200,Collegedale
Texas Lutheran University,570,,550,,Seguin
Belmont Abbey College,570,,550,46400,Belmont
Johnson Bible College,570,530,550,31100,Knoxville
San Diego Christian College,570,530,550,,El Cajon
Gardner-Webb University,570,530,550,,Boiling Springs
Valdosta State University,570,540,550,,Valdosta
Columbus College of Art and Design,570,540,550,34200,Columbus
San Francisco Art Institute,570,550,550,,San Francisco
Bethany College,570,550,550,47100,Bethany
Shorter College,570,560,550,53000,Rome
Wilson College,570,560,550,,Chambersburg
Columbia College,570,560,550,,Columbia
The University of the Arts,570,560,550,,Philadelphia
Murray State University,570,580,550,39100,Murray
Bainbridge College,568,,550,,Bainbridge
Roanoke Bible College,565,,550,,Elizabeth City
Marymount University,563,,550,,Arlington
Wheeling Jesuit University,563,550,550,,Wheeling
CENTRAL WASHINGTON UNIVERSITY,560,,550,,Ellensburg
Gardner-Webb University,560,,550,41700,Boiling Springs
SUFFOLK UNIVERSITY,560,,550,,BOSTON
DOMINICAN COLLEGE OF BLAUVELT,560,,550,,ORANGEBURG
SAINT MARTINS COLLEGE,560,,550,,LACEY
York College,560,,550,,York
SHEPHERD COLLEGE,560,,550,,Shepherdstown
Lancaster Bible College and Graduate School,560,,550,35300,Lancaster
Shepherd University,560,,550,43500,Shepherdstown
WEST TEXAS A & M UNIVERSITY,560,,550,,CANYON
Clearwater Christian College,560,,550,,Clearwater
SOUTHERN VIRGINIA UNIVERSITY,560,,550,,BUENA VISTA
SAINT MARTINS COLLEGE,560,,550,,LACEY
Metropolitan State College of Denver,560,,550,,Denver
BRIDGEWATER STATE COLLEGE,560,,550,,BRIDGEWATER
Hope International University,560,,550,,Fullerton
CALIFORNIA STATE UNIVERSITY-MONTEREY BAY,560,,550,,SEASIDE
LESLEY UNIVERSITY,560,,550,,CAMBRIDGE
PENNSYLVANIA STATE UNIVERSITY-PENN STATE BEAVER,560,,550,,MONACA
ARMSTRONG ATLANTIC STATE UNIVERSITY,560,,550,,SAVANNAH
SAINT MARY'S UNIVERSITY OF MINNESOTA,560,,550,,WINONA
ST ANDREWS PRESBYTERIAN COLLEGE,560,,550,,LAURINBURG
COLBY-SAWYER COLLEGE,560,,550,,NEW LONDON
FRANKLIN PIERCE COLLEGE,560,,550,,RINDGE
UNIVERSITY OF PITTSBURGH-JOHNSTOWN,560,,550,,JOHNSTOWN
Fort Lewis College,560,,550,,Durango
Ohio Valley University,560,,550,,Vienna
SCHREINER UNIVERSITY,560,,550,,KERRVILLE
UNIVERSITY OF SOUTHERN MAINE,560,,550,,PORTLAND
UNIVERSITY OF THE OZARKS,560,,550,,CLARKSVILLE
SALVE REGINA UNIVERSITY,560,,550,,NEWPORT
MONTANA STATE UNIVERSITY-BILLINGS,560,,550,,BILLINGS
Shepherd University,560,,550,,Shepherdstown
Hope International University,560,,550,43200,Fullerton
Columbus State University,560,,550,39400,Columbus
Longwood University,560,,550,43400,Farmville
SAINT JOSEPH COLLEGE,560,,550,,WEST HARTFORD
NYACK COLLEGE,560,,550,,NYACK
UNIVERSITY OF SOUTHERN MAINE,560,,550,,PORTLAND
Longwood University,560,,550,,Farmville
Waynesburg University,560,,550,,Waynesburg
Northern Kentucky University,560,,550,,Highland Heights
CLAYTON COLLEGE AND STATE UNIVERSITY,560,,550,,MORROW
Western State Colorado University,560,,550,,Gunnison
HENDERSON STATE UNIVERSITY,560,,550,,ARKADELPHIA
Columbus State University,560,,550,,Columbus
SAINT JOSEPHS COLLEGE,560,,550,,STANDISH
TEXAS A & M INTERNATIONAL UNIVERSITY,560,,550,,LAREDO
Thomas More College,560,,550,51700,Crestview Hills
SALEM INTERNATIONAL UNIVERSITY,560,,550,,SALEM
SAM HOUSTON STATE UNIVERSITY,560,,550,,HUNTSVILLE
SAINT JOSEPHS COLLEGE,560,,550,,STANDISH
University of Pittsburgh-Bradford,560,,550,,Bradford
STEPHEN F AUSTIN STATE UNIVERSITY,560,,550,,NACOGDOCHES
EASTERN OREGON UNIVERSITY,560,,550,,LA GRANDE
VIRGINIA WESLEYAN COLLEGE,560,,550,,NORFOLK
Shepherd University,560,,550,,Shepherdstown
SHEPHERD UNIVERSITY,560,,550,,Shepherdstown
TEXAS A & M INTERNATIONAL UNIVERSITY,560,,550,,LAREDO
Dana College,560,,550,,Blair
EASTERN WASHINGTON UNIVERSITY,560,,550,,CHENEY
University of West Georgia,560,,550,,Carrollton
Northwestern State University of Louisiana,560,,550,,Natchitoches
Western State Colorado University,560,,550,,Gunnison
LAGRANGE COLLEGE,560,,550,,LaGrange
LA SIERRA UNIVERSITY,560,,550,,RIVERSIDE
University of West Georgia,560,,550,,Carrollton
O'More College of Design,560,,550,,Franklin
University of Southern Maine,560,,550,,Portland
California Baptist University,560,,550,,Riverside
CUNY College of Staten Island,560,,550,,Staten Island
Eastern Connecticut State University,560,,550,,Willimantic
Simpson University,560,,550,,Redding
HAMPTON UNIVERSITY,560,,550,,HAMPTON
SOUTHERN VIRGINIA UNIVERSITY,560,,550,,BUENA VISTA
COLLEGE MISERICORDIA,560,,550,,DALLAS
Spelman College,560,,550,49900,Atlanta
Massachusetts College of Liberal Arts,560,,550,37600,North Adams
Valley Forge Christian College,560,,550,32500,Phoenixville
Shepherd University,560,,550,40400,Shepherdstown
Shepherd University,560,,550,,Shepherdstown
Ursuline College,560,,550,46900,Pepper Pike
Atlanta College of Art,560,,550,,Atlanta
University of Charleston,560,,550,43800,Charleston
California State University-Monterey Bay,560,0,550,,Seaside
St Joseph's College of Nursing at St Joseph's Hospital Health Center,560,480,550,,Syracuse
Tennessee Temple University,560,510,550,,Chattanooga
Xavier University of Louisiana,560,520,550,,New Orleans
Sierra Nevada College,560,520,550,,Incline Village
Northwest Christian University,560,530,550,,Eugene
Radford University,560,530,550,46900,Radford
Eastern Kentucky University,560,530,550,,Richmond
Holy Cross College,560,530,550,41300,Notre Dame
Armstrong Atlantic State University,560,530,550,,Savannah
Northwest Christian University,560,530,550,41100,Eugene
Armstrong Atlantic State University,560,530,550,,Savannah
Concordia University-Wisconsin,560,530,550,43900,Mequon
Xavier University of Louisiana,560,530,550,,New Orleans
Bowling Green State University-Main Campus,560,535,550,,Bowling Green
Cincinnati Christian University,560,535,550,,Cincinnati
Ohio Valley University,560,540,550,,Vienna
University of Southern Maine,560,540,550,,Portland
Columbus College of Art and Design,560,540,550,,Columbus
Lynchburg College,560,540,550,47000,Lynchburg
Valdosta State University,560,540,550,,Valdosta
Marymount University,560,540,550,,Arlington
Virginia Wesleyan College,560,540,550,,Norfolk
Boise Bible College,560,540,550,,Boise
Saint Josephs College-Main Campus,560,540,550,60000,Brooklyn
Simpson University,560,540,550,,Redding
University of Southern Maine,560,550,550,40000,Portland
Shorter College,560,550,550,,Rome
Baptist Bible College and Seminary,560,550,550,33500,Clarks Summit
Marymount University,560,550,550,58100,Arlington
University of Connecticut-Stamford,560,550,550,60800,Stamford
Suffolk University,560,560,550,,Boston
Marywood University,560,560,550,41700,Scranton
University of Wisconsin-Whitewater,560,570,550,,Whitewater
Grace Bible College,560,600,550,30900,Wyoming
SAINT LEO UNIVERSITY,555,,550,,ST LEO
Eastern Kentucky University,555,520,550,,Richmond
Lynchburg College,553,,550,,Lynchburg
Northern Kentucky University,553,,550,,Highland Heights
EASTERN KENTUCKY UNIVERSITY,553,,550,,RICHMOND
Schreiner University,553,540,550,,Kerrville
FRAMINGHAM STATE COLLEGE,550,,550,,FRAMINGHAM
MESA STATE COLLEGE,550,,550,,GRAND JUNCTION
DELAWARE VALLEY COLLEGE,550,,550,,DOYLESTOWN
SETON HILL COLLEGE,550,,550,,GREENSBURG
WESTFIELD STATE COLLEGE,550,,550,,WESTFIELD
EASTERN CONNECTICUT STATE UNIVERSITY,550,,550,,WILLIMANTIC
Coker College,550,,550,37300,Hartsville
DAVIS AND ELKINS COLLEGE,550,,550,,ELKINS
UNIVERSITY OF PITTSBURGH-GREENSBURG,550,,550,,GREENSBURG
CENTRAL WASHINGTON UNIVERSITY,550,,550,,Ellensburg
FITCHBURG STATE COLLEGE,550,,550,,FITCHBURG
King College,550,,550,,Bristol
Northern Kentucky University,550,,550,,Highland Heights
BARTON COLLEGE,550,,550,,WILSON
CATAWBA COLLEGE,550,,550,,SALISBURY
Northern Kentucky University,550,,550,40100,Highland Heights
Coker College,550,,550,,Hartsville
California State University-Monterey Bay,550,,550,,Seaside
Bethany College,550,,550,,Bethany
Columbus State University,550,,550,,Columbus
UNIVERSITY OF NEW HAMPSHIRE-MANCHESTER,550,,550,,MANCHESTER
TEXAS WESLEYAN UNIVERSITY,550,,550,,FT WORTH
VANGUARD UNIVERSITY OF SOUTHERN CALIFORNIA,550,,550,,COSTA MESA
MISSOURI BAPTIST UNIVERSITY,550,,550,,ST LOUIS
NORTHERN STATE UNIVERSITY,550,,550,,ABERDEEN
Dominican University of California,550,,550,55900,San Rafael
LAWRENCE MEMORIAL HOSPITAL SCHOOL OF NURSING,550,,550,,MEDFORD
Armstrong Atlantic State University,550,,550,,Savannah
Lancaster General College of Nursing & Health Sciences,550,,550,,Lancaster
Lawrence Memorial Hospital School of Nursing,550,,550,,Medford
SAINT JOSEPHS COLLEGE-MAIN CAMPUS,550,,550,,BROOKLYN
NOTRE DAME DE NAMUR UNIVERSITY,550,,550,,BELMONT
BAY PATH COLLEGE,550,,550,,LONGMEADOW
EASTERN CONNECTICUT STATE UNIVERSITY,550,,550,,WILLIMANTIC
SAINT JOSEPHS COLLEGE,550,,550,,RENSSELAER
Young Harris College,550,,550,38500,Young Harris
GEORGIA SOUTHWESTERN STATE UNIVERSITY,550,,550,,AMERICUS
COLBY-SAWYER COLLEGE,550,,550,,NEW LONDON
PENNSYLVANIA STATE UNIV-PENN STATE NEW KENSINGTON,550,,550,,UPPER BURRELL
FLORIDA AGRICULTURAL AND MECHANICAL UNIVERSITY,550,,550,,TALLAHASSEE
Frostburg State University,550,,550,,Frostburg
Virginia Wesleyan College,550,,550,,Norfolk
Metropolitan State College of Denver,550,,550,42300,Denver
Keene State College,550,,550,,Keene
Hope International University,550,,550,,Fullerton
TEXAS WESLEYAN UNIVERSITY,550,,550,,FT WORTH
THE UNIVERSITY OF VIRGINIA'S COLLEGE AT WISE,550,,550,,WISE
TEXAS A & M UNIVERSITY-CORPUS CHRISTI,550,,550,,Corpus Christi
EMMANUEL COLLEGE,550,,550,,FRANKLIN SPRINGS
North Central University,550,,550,31900,Minneapolis
SAINT JOSEPHS COLLEGE-MAIN CAMPUS,550,,550,,BROOKLYN
XAVIER UNIVERSITY OF LOUISIANA,550,,550,,NEW ORLEANS
The Sage Colleges,550,,550,,Troy
INDIANA UNIVERSITY-PURDUE UNIVERSITY-INDIANAPOLIS,550,,550,,INDIANAPOLIS
INDIANA UNIVERSITY-PURDUE UNIVERSITY-INDIANAPOLIS,550,,550,,INDIANAPOLIS
CROUSE HOSPITAL SCHOOL OF NURSING,550,,550,,SYRACUSE
SAINT JOSEPHS COLLEGE-MAIN CAMPUS,550,,550,,BROOKLYN
CONCORDIA UNIVERSITY AT AUSTIN,550,,550,,AUSTIN
Cleveland State University,550,,550,,Cleveland
Lewis-Clark State College,550,,550,,Lewiston
TEXAS A & M UNIVERSITY-COMMERCE,550,,550,,COMMERCE
MCMURRY UNIVERSITY,550,,550,,ABILENE
William Paterson University of New Jersey,550,,550,46500,Wayne
Fitchburg State University,550,,550,45700,Fitchburg
Central Washington University,550,,550,,Ellensburg
Montreat College,550,,550,,Montreat
California State University-Monterey Bay,550,,550,,Seaside
Lawrence Memorial Hospital School of Nursing,550,,550,,Medford
Wheelock College,550,,550,,Boston
William Paterson University of New Jersey,550,,550,,Wayne
Worcester State College,550,,550,,Worcester
TEXAS A & M UNIVERSITY-CORPUS CHRISTI,550,,550,,Corpus Christi
Colby-Sawyer College,550,,550,,New London
LESLEY UNIVERSITY,550,,550,,CAMBRIDGE
Mount Saint Mary College,550,,550,,Newburgh
